word,level,pos_x,headword_x,pos_y,CEFR_x,CoreInventory 1,CoreInventory 2,Threshold,headword_y,pos,CEFR_y,notes,ID,Shorthand Code,Grammatical Item,Sentence Type,CEFR-J Level,FREQ*DISP,Core Inventory,EGP,GSELO,Notes,AfterDot,Shorthand Split,Shorthand Clean
gentle,B1,adjective,gentle,adjective,A2,,,,,,,,,,,,,,,,,,,,
gentleman,B1,noun,gentleman,noun,B1,,,Personal identification,,,,,,,,,,,,,,,,,
ghost,B1,noun,ghost,noun,A1,,,,,,,,,,,,,,,,,,,,
giant,B1,"adjective, noun",giant,adjective,B1,,,,,,,,,,,,,,,,,,,,
glad,B1,adjective,glad,adjective,A1,,,,,,,,,,,,,,,,,,,,
global,B1,adjective,global,adjective,B1,,,,,,,,,,,,,,,,,,,,
glove,B1,noun,glove,noun,A2,Clothes,,Shopping,,,,,,,,,,,,,,,,,
go,B1,noun,go,noun,B1,,,,,,,,,,,,,,,,,,,,
go,B1,noun,go,verb,A1,,,,,,,,,,,,,,,,,,,,
goods,B1,noun,goods,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
grade,B1,noun,grade,noun,A1,,,Education,,,,,,,,,,,,,,,,,
grade,B1,noun,grade,verb,B2,,,,,,,,,,,,,,,,,,,,
graduate,B1,"noun, verb",graduate,noun,B1,Education,,Education,,,,,,,,,,,,,,,,,
graduate,B1,"noun, verb",graduate,verb,A2,,,,,,,,,,,,,,,,,,,,
grain,B1,noun,grain,noun,B2,Food and drink,,Food and drink,,,,,,,,,,,,,,,,,
grateful,B1,adjective,grateful,adjective,A2,,,,,,,,,,,,,,,,,,,,
growth,B1,noun,growth,noun,B1,,,,,,,,,,,,,,,,,,,,
guard,B1,"noun, verb",guard,noun,A2,Work and Jobs,,Personal identification,,,,,,,,,,,,,,,,,
guard,B1,"noun, verb",guard,verb,B2,,,,,,,,,,,,,,,,,,,,
guilty,B1,adjective,guilty,adjective,B1,,,,,,,,,,,,,,,,,,,,
hand,B1,verb,hand,noun,A1,,,Health and body care,,,,,,,,,,,,,,,,,
hand,B1,verb,hand,verb,A2,,,,,,,,,,,,,,,,,,,,
hang,B1,verb,hang,noun,B2,,,,,,,,,,,,,,,,,,,,
hang,B1,verb,hang,verb,B1,,,,,,,,,,,,,,,,,,,,
happiness,B1,noun,happiness,noun,A2,,,,,,,,,,,,,,,,,,,,
hardly,B1,adverb,hardly,adverb,A2,,,,,,,,,,,,,,,,,,,,
hate,B1,noun,hate,noun,B1,,,,,,,,,,,,,,,,,,,,
hate,B1,noun,hate,verb,A2,,,,,,,,,,,,,,,,,,,,
head,B1,verb,head,noun,A1,,,Health and body care,,,,,,,,,,,,,,,,,
head,B1,verb,head,verb,A2,,,,,,,,,,,,,,,,,,,,
headline,B1,noun,headline,noun,B1,Media,,"Free time, entertainment",,,,,,,,,,,,,,,,,
heating,B1,noun,heating,noun,A2,Objects and rooms,,"House and home, environment",,,,,,,,,,,,,,,,,
heavily,B1,adverb,heavily,adverb,A2,,,,,,,,,,,,,,,,,,,,
helicopter,B1,noun,helicopter,noun,B2,Ways of travelling,,Travel,,,,,,,,,,,,,,,,,
highlight,B1,"verb, noun",highlight,noun,B2,,,,,,,,,,,,,,,,,,,,
highlight,B1,"verb, noun",highlight,verb,B1,,,,,,,,,,,,,,,,,,,,
highly,B1,adverb,highly,adverb,B1,,,,,,,,,,,,,,,,,,,,
hire,B1,verb,hire,verb,B1,,,,,,,,,,,,,,,,,,,,
historic,B1,adjective,historic,adjective,B1,,,,,,,,,,,,,,,,,,,,
historical,B1,adjective,historical,adjective,B1,,,,,,,,,,,,,,,,,,,,
honest,B1,adjective,honest,adjective,B1,,,,,,,,,,,,,,,,,,,,
horrible,B1,adjective,horrible,adjective,B1,,,,,,,,,,,,,,,,,,,,
horror,B1,noun,horror,noun,A2,,,,,,,,,,,,,,,,,,,,
host,B1,noun,host,noun,A2,,,,,,,,,,,,,,,,,,,,
hunt,B1,verb,hunt,noun,B1,Leisure activities,,"Free time, entertainment",,,,,,,,,,,,,,,,,
hunt,B1,verb,hunt,verb,B1,,,,,,,,,,,,,,,,,,,,
hurricane,B1,noun,,,,,,,,,,,,,,,,,,,,,,,
hurry,B1,"noun, verb",hurry,noun,A1,,,,,,,,,,,,,,,,,,,,
hurry,B1,"noun, verb",hurry,verb,A2,,,,,,,,,,,,,,,,,,,,
identity,B1,noun,identity,noun,B1,,,,,,,,,,,,,,,,,,,,
ignore,B1,verb,ignore,verb,B1,,,,,,,,,,,,,,,,,,,,
illegal,B1,adjective,illegal,adjective,A2,,,,,,,,,,,,,,,,,,,,
imaginary,B1,adjective,imaginary,adjective,B1,,,,,,,,,,,,,,,,,,,,
immediate,B1,adjective,immediate,adjective,B1,,,,,,,,,,,,,,,,,,,,
immigrant,B1,noun,immigrant,noun,B2,,,Personal identification,,,,,,,,,,,,,,,,,
impact,B1,"noun, verb",impact,noun,A2,,,,,,,,,,,,,,,,,,,,
import,B1,"noun, verb",import,verb,B2,,,,,,,,,,,,,,,,,,,,
importance,B1,noun,importance,noun,A2,,,,,,,,,,,,,,,,,,,,
impression,B1,noun,impression,noun,B1,,,,,,,,,,,,,,,,,,,,
impressive,B1,adjective,impressive,adjective,B1,,,,,,,,,,,,,,,,,,,,
improvement,B1,noun,improvement,noun,B1,,,,,,,,,,,,,,,,,,,,
incredibly,B1,adverb,incredibly,adverb,B1,,,,,,,,,,,,,,,,,,,,
indeed,B1,adverb,indeed,adverb,A2,,,,,,,,,,,,,,,,,,,,
indicate,B1,verb,indicate,verb,A2,,,,,,,,,,,,,,,,,,,,
indirect,B1,adjective,indirect,adjective,B1,,,,,,,,,,,,,,,,,,,,
indoor,B1,adjective,indoor,adjective,A2,,,,,,,,,,,,,,,,,,,,
indoors,B1,adverb,indoors,adverb,B1,,,,,,,,,,,,,,,,,,,,
influence,B1,"noun, verb",influence,noun,A2,,,,,,,,,,,,,,,,,,,,
influence,B1,"noun, verb",influence,verb,B2,,,,,,,,,,,,,,,,,,,,
ingredient,B1,noun,ingredient,noun,B1,Food and drink,,Food and drink,,,,,,,,,,,,,,,,,
injure,B1,verb,injure,verb,A2,,,,,,,,,,,,,,,,,,,,
injured,B1,adjective,injured,adjective,B2,,,,,,,,,,,,,,,,,,,,
innocent,B1,adjective,innocent,adjective,B1,,,,,,,,,,,,,,,,,,,,
intelligence,B1,noun,intelligence,noun,A2,Education,,Personal identification,,,,,,,,,,,,,,,,,
intend,B1,verb,intend,verb,B1,,,,,,,,,,,,,,,,,,,,
intention,B1,noun,intention,noun,B1,,,,,,,,,,,,,,,,,,,,
invest,B1,verb,invest,verb,B1,,,,,,,,,,,,,,,,,,,,
investigate,B1,verb,investigate,verb,B2,,,,,,,,,,,,,,,,,,,,
involved,B1,adjective,involved,adjective,B1,,,,,,,,,,,,,,,,,,,,
iron,B1,"noun, verb",iron,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
iron,B1,"noun, verb",iron,verb,B1,,,,,,,,,,,,,,,,,,,,
issue,B1,noun,issue,noun,A2,Education,,,,,,,,,,,,,,,,,,,
issue,B1,noun,issue,verb,B2,,,,,,,,,,,,,,,,,,,,
it,B1,noun,it,noun,A2,,,,,,,,,,,,,,,,,,,,
it,B1,noun,it,pronoun,A1,,,,,,,,,,,,,,,,,,,,
journal,B1,noun,journal,noun,B1,Objects and rooms,,"Free time, entertainment",,,,,,,,,,,,,,,,,
judge,B1,"noun, verb",judge,noun,B1,Work and Jobs,"News, lifestyles and current affairs",Personal identification,,,,,,,,,,,,,,,,,
judge,B1,"noun, verb",judge,verb,A1,,,,,,,,,,,,,,,,,,,,
keen,B1,adjective,keen,adjective,B2,,,,,,,,,,,,,,,,,,,,
key,B1,verb,key,adjective,A1,,,,,,,,,,,,,,,,,,,,
key,B1,verb,key,noun,A1,Objects and rooms,,"House and home, environment",,,,,,,,,,,,,,,,,
keyboard,B1,noun,keyboard,noun,B1,Objects and rooms,,,,,,,,,,,,,,,,,,,
kick,B1,"verb, noun",kick,noun,A1,,,,,,,,,,,,,,,,,,,,
kick,B1,"verb, noun",kick,verb,A1,,,,,,,,,,,,,,,,,,,,
killing,B1,noun,killing,noun,B1,"News, lifestyles and current affairs",,Relations with other people,,,,,,,,,,,,,,,,,
kind,B1,adjective,kind,adjective,A2,,,,,,,,,,,,,,,,,,,,
kind,B1,adjective,kind,noun,A1,,,,,,,,,,,,,,,,,,,,
kiss,B1,"verb, noun",kiss,noun,A1,,,,,,,,,,,,,,,,,,,,
kiss,B1,"verb, noun",kiss,verb,B1,,,,,,,,,,,,,,,,,,,,
knock,B1,noun,knock,noun,A2,,,,,,,,,,,,,,,,,,,,
knock,B1,noun,knock,verb,B1,,,,,,,,,,,,,,,,,,,,
label,B1,"noun, verb",label,noun,B2,Objects and rooms,,,,,,,,,,,,,,,,,,,
laboratory,B1,noun,laboratory,noun,B1,Objects and rooms,,"House and home, environment",,,,,,,,,,,,,,,,,
lack,B1,"noun, verb",lack,noun,A2,,,,,,,,,,,,,,,,,,,,
lack,B1,"noun, verb",lack,verb,B2,,,,,,,,,,,,,,,,,,,,
latest,B1,adjective,latest,adjective,A2,,,,,,,,,,,,,,,,,,,,
lay,B1,verb,lay,verb,B1,,,,,,,,,,,,,,,,,,,,
layer,B1,noun,layer,noun,B1,,,,,,,,,,,,,,,,,,,,
,B1,noun,,,,,,,,,,,,,,,,,,,,,,,
leading,B1,adjective,leading,adjective,B1,,,,,,,,,,,,,,,,,,,,
leaf,B1,noun,leaf,noun,A1,"Things in the town, shops and shopping",,,,,,,,,,,,,,,,,,,
leather,B1,noun,leather,noun,A2,,,,,,,,,,,,,,,,,,,,
legal,B1,adjective,legal,adjective,B1,,,,,,,,,,,,,,,,,,,,
leisure,B1,noun,leisure,noun,A2,Leisure activities,,"Free time, entertainment",,,,,,,,,,,,,,,,,
length,B1,noun,length,noun,B1,,,,,,,,,,,,,,,,,,,,
level,B1,adjective,level,adjective,B1,,,,,,,,,,,,,,,,,,,,
level,B1,adjective,level,noun,A2,,,,,,,,,,,,,,,,,,,,
level,B1,adjective,level,verb,B2,,,,,,,,,,,,,,,,,,,,
,B1,"verb, noun",,,,,,,,,,,,,,,,,,,,,,,
like,B1,noun,like,conjunction,B1,,,,,,,,,,,,,,,,,,,,
like,B1,noun,like,preposition,A1,,,,,,,,,,,,,,,,,,,,
like,B1,noun,like,verb,A1,,,,,,,,,,,,,,,,,,,,
limit,B1,"noun, verb",limit,noun,B1,,,,,,,,,,,,,,,,,,,,
limit,B1,"noun, verb",limit,verb,B1,,,,,,,,,,,,,,,,,,,,
lip,B1,noun,lip,noun,A2,,,Health and body care,,,,,,,,,,,,,,,,,
liquid,B1,"noun, adjective",liquid,adjective,B1,,,,,,,,,,,,,,,,,,,,
liquid,B1,"noun, adjective",liquid,noun,B1,,,,,,,,,,,,,,,,,,,,
literature,B1,noun,literature,noun,B1,Books and literature,,"Free time, entertainment",,,,,,,,,,,,,,,,,
,B1,"adjective, adverb",,,,,,,,,,,,,,,,,,,,,,,
living,B1,"adjective, noun",living,adjective,A1,,,,,,,,,,,,,,,,,,,,
living,B1,"adjective, noun",living,noun,B2,,,,,,,,,,,,,,,,,,,,
local,B1,noun,local,adjective,A2,,,,,,,,,,,,,,,,,,,,
locate,B1,verb,locate,verb,B1,,,,,,,,,,,,,,,,,,,,
located,B1,adjective,,,,,,,,,,,,,,,,,,,,,,,
location,B1,noun,location,noun,B1,,,,,,,,,,,,,,,,,,,,
lonely,B1,adjective,lonely,adjective,A1,,,,,,,,,,,,,,,,,,,,
loss,B1,noun,loss,noun,B1,,,,,,,,,,,,,,,,,,,,
luxury,B1,noun,luxury,adjective,B2,,,,,,,,,,,,,,,,,,,,
luxury,B1,noun,luxury,noun,B1,,,,,,,,,,,,,,,,,,,,
mad,B1,adjective,mad,adjective,A2,,,,,,,,,,,,,,,,,,,,
magic,B1,"noun, adjective",magic,adjective,A2,,,,,,,,,,,,,,,,,,,,
magic,B1,"noun, adjective",magic,noun,A2,,,,,,,,,,,,,,,,,,,,
mainly,B1,adverb,mainly,adverb,A2,,,,,,,,,,,,,,,,,,,,
mall,B1,noun,mall,noun,A2,"Things in the town, shops and shopping",,Shopping,,,,,,,,,,,,,,,,,
management,B1,noun,management,noun,B1,Work and Jobs,,Services,,,,,,,,,,,,,,,,,
market,B1,verb,market,noun,A2,,,Shopping,,,,,,,,,,,,,,,,,
market,B1,verb,market,verb,B1,,,,,,,,,,,,,,,,,,,,
marketing,B1,noun,marketing,noun,B2,,,,,,,,,,,,,,,,,,,,
marriage,B1,noun,marriage,noun,B1,Family life,,Relations with other people,,,,,,,,,,,,,,,,,
meanwhile,B1,adverb,meanwhile,adverb,B1,,,,,,,,,,,,,,,,,,,,
measure,B1,"verb, noun",measure,noun,B1,,,,,,,,,,,,,,,,,,,,
measure,B1,"verb, noun",measure,verb,B1,,,,,,,,,,,,,,,,,,,,
medium,B1,adjective,medium,adjective,B1,,,,,,,,,,,,,,,,,,,,
medium,B1,adjective,medium,noun,B1,Media,,"Free time, entertainment",,,,,,,,,,,,,,,,,
mental,B1,adjective,mental,adjective,B1,,,,,,,,,,,,,,,,,,,,
mention,B1,noun,mention,noun,A2,,,,,,,,,,,,,,,,,,,,
mention,B1,noun,mention,verb,B1,,,,,,,,,,,,,,,,,,,,
mess,B1,noun,mess,noun,B1,,,,,,,,,,,,,,,,,,,,
mess,B1,noun,mess,verb,B2,,,,,,,,,,,,,,,,,,,,
mild,B1,adjective,mild,adjective,B1,,,,,,,,,,,,,,,,,,,,
mine,B1,noun,mine,noun,B2,"News, lifestyles and current affairs",,,,,,,22,PPOS.mine.etc,POSSESSIVE PRONOUNS (except for 'his' and 'its'),,B1.2,A1,A1-A2,A2-C2,A1,hisとitsを除く;mineはNNと誤認識されることも多い,mine.etc,mine,mine
mine,B1,noun,mine,pronoun,A1,,,,,,,,22,PPOS.mine.etc,POSSESSIVE PRONOUNS (except for 'his' and 'its'),,B1.2,A1,A1-A2,A2-C2,A1,hisとitsを除く;mineはNNと誤認識されることも多い,mine.etc,mine,mine
mix,B1,"verb, noun",mix,noun,B2,,,,,,,,,,,,,,,,,,,,
mix,B1,"verb, noun",mix,verb,A2,,,,,,,,,,,,,,,,,,,,
mixture,B1,noun,mixture,noun,B2,,,,,,,,,,,,,,,,,,,,
mood,B1,noun,mood,noun,A2,,,,,,,,,,,,,,,,,,,,
move,B1,noun,move,noun,A1,,,,,,,,,,,,,,,,,,,,
move,B1,noun,move,verb,A2,,,,,,,,,,,,,,,,,,,,
mud,B1,noun,mud,noun,B1,,,,,,,,,,,,,,,,,,,,
murder,B1,"noun, verb",murder,noun,A2,"News, lifestyles and current affairs",,Relations with other people,,,,,,,,,,,,,,,,,
murder,B1,"noun, verb",murder,verb,B1,,,,,,,,,,,,,,,,,,,,
muscle,B1,noun,muscle,noun,B1,,,Health and body care,,,,,,,,,,,,,,,,,
musical,B1,noun,musical,adjective,A2,,,,,,,,,,,,,,,,,,,,
musical,B1,noun,musical,noun,B2,,,,,,,,,,,,,,,,,,,,
mystery,B1,noun,mystery,noun,A2,,,,,,,,,,,,,,,,,,,,
nail,B1,noun,nail,noun,B1,,,Health and body care,,,,,,,,,,,,,,,,,
narrative,B1,"noun, adjective",narrative,adjective,B1,,,,,,,,,,,,,,,,,,,,
nation,B1,noun,nation,noun,A2,Nationalities and countries,,Places,,,,,,,,,,,,,,,,,
native,B1,"adjective, noun",native,adjective,A2,,,,,,,,,,,,,,,,,,,,
naturally,B1,adverb,naturally,adverb,B1,,,,,,,,,,,,,,,,,,,,
necessarily,B1,adverb,necessarily,adverb,B2,,,,,,,,,,,,,,,,,,,,
need,B1,modal verb,need,modal auxiliary,A1,,,,,,,,136,MD.need.AFF,MODAL/AUX: need (to),A2.2,A2,B1,A2,B1,,needの時制・相は問わない,need.AFF,need,need
need,B1,modal verb,need,modal auxiliary,A1,,,,,,,,136-1,MD.need.NEG,MODAL/AUX: need (to),,B1,B1,B2-C1,B1,,needの時制・相は問わない,need.NEG,need,need
need,B1,modal verb,need,modal auxiliary,A1,,,,,,,,136-2,MD.need.INT.AFF,MODAL/AUX: need (to),,,B1,C2,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.AFF,need,need
need,B1,modal verb,need,modal auxiliary,A1,,,,,,,,136-3,MD.need.INT.NEG,MODAL/AUX: need (to),,,B1,,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.NEG,need,need
need,B1,modal verb,need,noun,B2,,,,,,,,136,MD.need.AFF,MODAL/AUX: need (to),A2.2,A2,B1,A2,B1,,needの時制・相は問わない,need.AFF,need,need
need,B1,modal verb,need,noun,B2,,,,,,,,136-1,MD.need.NEG,MODAL/AUX: need (to),,B1,B1,B2-C1,B1,,needの時制・相は問わない,need.NEG,need,need
need,B1,modal verb,need,noun,B2,,,,,,,,136-2,MD.need.INT.AFF,MODAL/AUX: need (to),,,B1,C2,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.AFF,need,need
need,B1,modal verb,need,noun,B2,,,,,,,,136-3,MD.need.INT.NEG,MODAL/AUX: need (to),,,B1,,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.NEG,need,need
need,B1,modal verb,need,verb,A2,,,,,,,,136,MD.need.AFF,MODAL/AUX: need (to),A2.2,A2,B1,A2,B1,,needの時制・相は問わない,need.AFF,need,need
need,B1,modal verb,need,verb,A2,,,,,,,,136-1,MD.need.NEG,MODAL/AUX: need (to),,B1,B1,B2-C1,B1,,needの時制・相は問わない,need.NEG,need,need
need,B1,modal verb,need,verb,A2,,,,,,,,136-2,MD.need.INT.AFF,MODAL/AUX: need (to),,,B1,C2,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.AFF,need,need
need,B1,modal verb,need,verb,A2,,,,,,,,136-3,MD.need.INT.NEG,MODAL/AUX: need (to),,,B1,,,,needの時制・相は問わない;文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定,need.INT.NEG,need,need
needle,B1,noun,needle,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
neighbourhood,B1,noun,,,,,,,,,,,,,,,,,,,,,,,
neither,B1,adverb,neither,adverb,B2,,,,,,,,233,INV.neither._V_NP,INVERSION: neither/nor+BE/HAVE/DO/AUX+PERSONAL PRON,(PRECEDING SENTENCE) NEG. DEC.,,,,B2,B2,文頭・句読点直後・接続詞直後かつ文末の位置に限定;norはCCタグが付与されるがneitherは様々なタグが付与される,neither._V_NP,neither,neither
neither,B1,adverb,neither,conjunction,B2,,,,,,,,233,INV.neither._V_NP,INVERSION: neither/nor+BE/HAVE/DO/AUX+PERSONAL PRON,(PRECEDING SENTENCE) NEG. DEC.,,,,B2,B2,文頭・句読点直後・接続詞直後かつ文末の位置に限定;norはCCタグが付与されるがneitherは様々なタグが付与される,neither._V_NP,neither,neither
neither,B1,adverb,neither,determiner,B2,,,,,,,,233,INV.neither._V_NP,INVERSION: neither/nor+BE/HAVE/DO/AUX+PERSONAL PRON,(PRECEDING SENTENCE) NEG. DEC.,,,,B2,B2,文頭・句読点直後・接続詞直後かつ文末の位置に限定;norはCCタグが付与されるがneitherは様々なタグが付与される,neither._V_NP,neither,neither
neither,B1,adverb,neither,pronoun,B2,,,,,,,,233,INV.neither._V_NP,INVERSION: neither/nor+BE/HAVE/DO/AUX+PERSONAL PRON,(PRECEDING SENTENCE) NEG. DEC.,,,,B2,B2,文頭・句読点直後・接続詞直後かつ文末の位置に限定;norはCCタグが付与されるがneitherは様々なタグが付与される,neither._V_NP,neither,neither
net,B1,noun,net,adjective,A2,,,,,,,,,,,,,,,,,,,,
net,B1,noun,net,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
next,B1,noun,next,adverb,A2,,,,,,,,,,,,,,,,,,,,
next,B1,noun,next,determiner,A2,,,,,,,,,,,,,,,,,,,,
next,B1,noun,next,pronoun,B2,,,,,,,,,,,,,,,,,,,,
nor,B1,"conjunction, adverb",nor,conjunction,B1,,,,,,,,,,,,,,,,,,,,
normal,B1,noun,normal,adjective,A2,,,,,,,,,,,,,,,,,,,,
northern,B1,adjective,northern,adjective,B1,,,,,,,,,,,,,,,,,,,,
note,B1,verb,note,noun,A1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
note,B1,verb,note,verb,A1,,,,,,,,,,,,,,,,,,,,
now,B1,conjunction,now,adverb,A1,,,,,,,,,,,,,,,,,,,,
now,B1,conjunction,now,conjunction,B2,,,,,,,,,,,,,,,,,,,,
nuclear,B1,adjective,nuclear,adjective,B1,,,,,,,,,,,,,,,,,,,,
obvious,B1,adjective,obvious,adjective,B1,,,,,,,,,,,,,,,,,,,,
obviously,B1,adverb,obviously,adverb,B1,,,,,,,,,,,,,,,,,,,,
occasion,B1,noun,occasion,noun,B1,,,,,,,,,,,,,,,,,,,,
occasion,B1,noun,occasion,verb,B1,,,,,,,,,,,,,,,,,,,,
occur,B1,verb,occur,verb,B1,,,,,,,,,,,,,,,,,,,,
odd,B1,adjective,odd,adjective,B2,,,,,,,,,,,,,,,,,,,,
official,B1,adjective,official,adjective,A2,,,,,,,,,,,,,,,,,,,,
official,B1,adjective,official,noun,B2,Work and Jobs,,Personal identification,,,,,,,,,,,,,,,,,
oldfashioned,B1,adjective,oldfashioned,adjective,B1,,,,,,,,,,,,,,,,,,,,
once,B1,conjunction,once,adverb,A1,,,,,,,,,,,,,,,,,,,,
once,B1,conjunction,once,conjunction,B2,,,,,,,,,,,,,,,,,,,,
operation,B1,noun,operation,noun,B1,,,,,,,,,,,,,,,,,,,,
organized,B1,adjective,,,,,,,,,,,,,,,,,,,,,,,
organizer,B1,noun,,,,,,,,,,,,,,,,,,,,,,,
original,B1,noun,original,adjective,A2,,,,,,,,,,,,,,,,,,,,
original,B1,noun,original,noun,B2,,,,,,,,,,,,,,,,,,,,
originally,B1,adverb,originally,adverb,B2,,,,,,,,,,,,,,,,,,,,
ought,B1,modal verb,,,,,,,,,,,,,,,,,,,,,,,
ours,B1,pronoun,ours,pronoun,A1,,,,,,,,,,,,,,,,,,,,
outdoor,B1,adjective,outdoor,adjective,B1,,,,,,,,,,,,,,,,,,,,
outdoors,B1,adverb,outdoors,adverb,B1,,,,,,,,,,,,,,,,,,,,
pack,B1,noun,pack,noun,A2,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
pack,B1,noun,pack,verb,A2,,,,,,,,,,,,,,,,,,,,
package,B1,noun,package,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
painful,B1,adjective,painful,adjective,B1,,,,,,,,,,,,,,,,,,,,
pale,B1,adjective,pale,adjective,B1,,,,,,,,,,,,,,,,,,,,
pan,B1,noun,pan,noun,A2,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
participate,B1,verb,participate,verb,B1,,,,,,,,,,,,,,,,,,,,
particularly,B1,adverb,particularly,adverb,B1,,,,,,,,,,,,,,,,,,,,
pass,B1,noun,pass,noun,A2,,,,,,,,,,,,,,,,,,,,
pass,B1,noun,pass,verb,A2,,,,,,,,,,,,,,,,,,,,
passion,B1,noun,passion,noun,B1,,,,,,,,,,,,,,,,,,,,
path,B1,noun,path,noun,A2,"Things in the town, shops and shopping",,Places,,,,,,,,,,,,,,,,,
payment,B1,noun,payment,noun,B2,,,Shopping,,,,,,,,,,,,,,,,,
peaceful,B1,adjective,peaceful,adjective,A2,,,,,,,,,,,,,,,,,,,,
percentage,B1,noun,percentage,noun,B2,,,,,,,,,,,,,,,,,,,,
perfectly,B1,adverb,perfectly,adverb,A2,,,,,,,,,,,,,,,,,,,,
performance,B1,noun,performance,noun,A2,,,,,,,,,,,,,,,,,,,,
personally,B1,adverb,personally,adverb,B1,,,,,,,,,,,,,,,,,,,,
persuade,B1,verb,persuade,verb,B1,,,,,,,,,,,,,,,,,,,,
photographer,B1,noun,photographer,noun,A2,Work and Jobs,,Personal identification,,,,,,,,,,,,,,,,,
photography,B1,noun,photography,noun,A2,Hobbies and pastimes,,"Free time, entertainment",,,,,,,,,,,,,,,,,
pin,B1,"noun, verb",pin,noun,B2,Objects and rooms,,,,,,,,,,,,,,,,,,,
pin,B1,"noun, verb",pin,verb,B1,,,,,,,,,,,,,,,,,,,,
pipe,B1,noun,pipe,noun,B1,,,,,,,,,,,,,,,,,,,,
place,B1,verb,place,noun,A1,,,Places,,,,,,,,,,,,,,,,,
place,B1,verb,place,verb,B1,,,,,,,,,,,,,,,,,,,,
planning,B1,noun,planning,noun,B2,,,,,,,,,,,,,,,,,,,,
pleasant,B1,adjective,pleasant,adjective,A2,,,,,,,,,,,,,,,,,,,,
pleasure,B1,noun,pleasure,noun,A1,,,,,,,,,,,,,,,,,,,,
plenty,B1,pronoun,plenty,noun,A2,Collocation,,Language,,,,,,,,,,,,,,,,,
plenty,B1,pronoun,plenty,pronoun,B1,,,,,,,,,,,,,,,,,,,,
plot,B1,noun,plot,noun,B2,Film,,,,,,,,,,,,,,,,,,,
plus,B1,preposition,plus,conjunction,B1,,,,,,,,,,,,,,,,,,,,
plus,B1,preposition,plus,noun,B2,,,,,,,,,,,,,,,,,,,,
plus,B1,preposition,plus,preposition,A2,,,,,,,,,,,,,,,,,,,,
poem,B1,noun,poem,noun,A1,Education,,Education,,,,,,,,,,,,,,,,,
poet,B1,noun,poet,noun,B1,Education,Work and Jobs,Personal identification,,,,,,,,,,,,,,,,,
poetry,B1,noun,poetry,noun,B1,Education,,"Free time, entertainment",,,,,,,,,,,,,,,,,
point,B1,verb,point,noun,A1,,,,,,,,,,,,,,,,,,,,
point,B1,verb,point,verb,A2,,,,,,,,,,,,,,,,,,,,
poison,B1,"noun, verb",poison,noun,B1,,,Health and body care,,,,,,,,,,,,,,,,,
poison,B1,"noun, verb",poison,verb,B2,,,,,,,,,,,,,,,,,,,,
poisonous,B1,adjective,poisonous,adjective,B1,,,,,,,,,,,,,,,,,,,,
policy,B1,noun,policy,noun,B1,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
political,B1,adjective,political,adjective,A2,,,,,,,,,,,,,,,,,,,,
politician,B1,noun,politician,noun,B1,Work and Jobs,"News, lifestyles and current affairs",Personal identification,,,,,,,,,,,,,,,,,
politics,B1,noun,politics,noun,B1,"News, lifestyles and current affairs",,Education,,,,,,,,,,,,,,,,,
port,B1,noun,port,noun,B1,"Things in the town, shops and shopping",,Travel,,,,,,,,,,,,,,,,,
portrait,B1,noun,portrait,noun,A2,Arts,,"Free time, entertainment",,,,,,,,,,,,,,,,,
possibly,B1,adverb,possibly,adverb,A2,,,,,,,,,,,,,,,,,,,,
pot,B1,noun,pot,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
pour,B1,verb,pour,verb,A2,,,,,,,,,,,,,,,,,,,,
poverty,B1,noun,poverty,noun,B1,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
powder,B1,noun,powder,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
powder,B1,noun,powder,verb,B2,,,,,,,,,,,,,,,,,,,,
powerful,B1,adjective,powerful,adjective,A2,,,,,,,,,,,,,,,,,,,,
practical,B1,adjective,practical,adjective,B1,,,,,,,,,,,,,,,,,,,,
pray,B1,verb,pray,verb,A1,,,,,,,,,,,,,,,,,,,,
prayer,B1,noun,prayer,noun,B1,,,Personal identification,,,,,,,,,,,,,,,,,
prediction,B1,noun,prediction,noun,A2,,,,,,,,,,,,,,,,,,,,
